"id","studentId","taskLibraryId","correct","mistakes","totalAnswers","answerRate","date"
492,2259,38,"293.00",4,297,"25.4","2025-12-17"
493,2259,58,"20.00",0,20,"26.8","2025-12-17"
494,855,4,"48.00",3,50,"10.5","2025-12-17"
495,858,6,"664.00",9,673,"24","2025-12-17"
496,1874,6,"40.00",0,40,"16.4","2025-12-17"
497,842,6,"318.00",1,319,"30.1","2025-12-17"
498,3302,33,"98.00",2,100,"1.5","2025-12-17"
499,930,92,"20.00",0,20,"2.8","2025-12-17"
500,1890,6,"219.00",1,220,"11.3","2025-12-17"
501,2864,11,"19.00",1,20,"1.3","2025-12-17"
502,2367,6,"40.00",0,40,"13.6","2025-12-17"
503,2828,37,"1.00",0,1,"1.3","2025-12-17"
504,2864,89,"15.00",0,15,"1.2","2025-12-17"
505,2867,11,"20.00",0,20,"3.2","2025-12-17"
506,857,36,"1.00",0,1,"2.1","2025-12-17"
507,2294,57,"26.00",9,30,"7.6","2025-12-17"
508,3059,6,"128.00",1,129,"23.1","2025-12-17"
509,2367,28,"4.75",1,5,"1.7","2025-12-17"
510,2867,89,"16.00",0,16,"4.4","2025-12-17"
511,839,28,"5.75",1,6,"1.1","2025-12-17"
512,3059,60,"30.00",0,30,"21.2","2025-12-17"
513,529,67,"310.00",0,310,"31","2025-12-17"
514,2882,11,"20.00",0,20,"10.3","2025-12-17"
515,2300,57,"25.00",7,30,"6.7","2025-12-17"
516,2787,9,"1.00",0,1,"0.1","2025-12-17"
517,2882,89,"14.00",1,15,"5.4","2025-12-17"
518,857,32,"86.00",21,99,"6.6","2025-12-17"
519,2875,11,"20.00",0,20,"5","2025-12-17"
520,2867,6,"20.00",0,20,"19.4","2025-12-17"
521,856,29,"18.00",2,20,"9","2025-12-17"
522,2875,89,"15.00",0,15,"4.3","2025-12-17"
523,854,36,"0.00",6,1,"0.3","2025-12-17"
524,3347,6,"3.00",2,5,"1.1","2025-12-17"
525,2881,11,"20.00",0,20,"3.4","2025-12-17"
526,2881,89,"14.00",1,15,"3.9","2025-12-17"
527,2822,6,"17.00",4,20,"18.2","2025-12-17"
528,2296,6,"20.00",0,20,"15.8","2025-12-17"
529,834,36,"1.00",0,1,"3.3","2025-12-17"
530,2822,39,"113.00",0,113,"30.7","2025-12-17"
531,2311,6,"20.00",0,20,"27.9","2025-12-17"
532,3302,17,"37.00",4,40,"2.4","2025-12-17"
533,2296,57,"30.00",0,30,"10.3","2025-12-17"
534,2311,17,"49.00",1,50,"6.7","2025-12-17"
535,2257,57,"29.00",1,30,"9.2","2025-12-17"
536,2257,6,"20.00",0,20,"17.1","2025-12-17"
537,2311,18,"18.00",2,20,"4.7","2025-12-17"
538,834,4,"78.00",3,81,"19.1","2025-12-17"
539,2257,97,"318.00",2,320,"15.5","2025-12-17"
540,852,36,"1.00",0,1,"1.1","2025-12-17"
541,2311,56,"20.00",0,20,"3.2","2025-12-17"
542,3365,6,"32.00",1,33,"16.9","2025-12-17"
543,2311,57,"28.00",2,30,"6","2025-12-17"
544,3365,98,"19.00",1,20,"18.2","2025-12-17"
545,2880,11,"17.00",5,20,"2","2025-12-17"
546,844,1,"39.00",1,40,"7.8","2025-12-17"
547,3365,39,"18.00",0,18,"21.2","2025-12-17"
548,2880,89,"15.00",0,15,"1.9","2025-12-17"
549,2340,20,"20.00",0,20,"22.2","2025-12-17"
550,3354,50,"27.00",3,30,"1.9","2025-12-17"
551,3355,85,"52.00",10,57,"5.3","2025-12-17"
552,2301,57,"29.00",1,30,"6.4","2025-12-17"
553,2340,99,"199.00",1,200,"23.1","2025-12-17"
554,2340,39,"38.00",1,39,"40.3","2025-12-17"
555,2340,6,"1.00",0,1,"29.9","2025-12-17"
556,3052,28,"1.00",5,2,"0.2","2025-12-17"
557,3355,81,"37.00",1,38,"7.7","2025-12-17"
558,2263,57,"27.00",3,30,"7.5","2025-12-17"
559,846,36,"1.00",0,1,"0.5","2025-12-17"
560,3052,9,"0.00",12,1,"0.1","2025-12-17"
561,841,36,"1.00",0,1,"0.4","2025-12-17"
562,2257,100,"20.00",0,20,"17.6","2025-12-17"
563,529,5,"18.00",2,20,"1","2025-12-17"
564,841,2,"29.00",2,31,"6.2","2025-12-17"
565,845,36,"0.00",2,1,"0.4","2025-12-17"
566,1896,11,"20.00",0,20,"5.9","2025-12-17"
567,1896,26,"0.50",2,1,"0.3","2025-12-17"
568,1896,27,"3.00",0,3,"2.2","2025-12-17"
569,838,36,"1.00",0,1,"0.4","2025-12-17"
570,838,11,"10.00",0,10,"10.5","2025-12-17"
571,853,36,"0.00",2,1,"0.6","2025-12-17"
572,1681,101,"37.00",4,40,"5.7","2025-12-17"
573,1896,21,"19.00",1,20,"5.4","2025-12-17"
574,2308,72,"28.00",2,30,"17.1","2025-12-17"
575,915,102,"19.00",1,20,"6.3","2025-12-17"
576,2308,28,"2.00",0,2,"1.7","2025-12-17"
577,857,103,"34.00",4,38,"7.6","2025-12-17"
578,856,36,"1.00",0,1,"1.7","2025-12-17"
579,853,6,"440.00",11,451,"12.8","2025-12-17"
580,2887,22,"20.00",0,20,"4.3","2025-12-17"
581,2308,87,"8.00",4,10,"1","2025-12-17"
582,2308,75,"9.00",2,10,"6.3","2025-12-17"
583,849,2,"21.00",2,23,"4.6","2025-12-17"
584,1500,51,"23.00",2,25,"3.4","2025-12-17"
585,847,4,"44.00",3,47,"9.4","2025-12-17"
586,833,36,"1.00",0,1,"0.3","2025-12-17"
587,833,4,"19.00",0,19,"3.8","2025-12-17"
588,2363,17,"29.00",2,30,"4.3","2025-12-17"
589,930,104,"20.00",0,20,"10.1","2025-12-18"
590,844,4,"801.00",18,818,"8.9","2025-12-18"
591,912,102,"19.00",2,21,"4.2","2025-12-18"
592,481,102,"29.00",2,31,"6.2","2025-12-18"
593,480,102,"33.00",0,33,"6.6","2025-12-18"
594,512,102,"31.00",1,32,"6.4","2025-12-18"
595,436,102,"279.00",12,290,"6","2025-12-18"
596,369,102,"16.00",1,16,"3.2","2025-12-18"
597,370,102,"25.00",0,25,"5","2025-12-18"
598,970,102,"27.00",1,28,"5.6","2025-12-18"
599,926,102,"26.00",1,27,"5.4","2025-12-18"
600,930,102,"179.00",1,180,"7.5","2025-12-18"
601,927,102,"101.00",0,101,"5.1","2025-12-18"
602,915,102,"39.00",1,40,"8","2025-12-18"
603,529,102,"30.00",0,30,"6","2025-12-18"
604,544,102,"41.00",0,41,"8.2","2025-12-18"
605,481,54,"3.00",5,6,"1.2","2025-12-18"
606,548,102,"27.00",1,28,"5.6","2025-12-18"
607,480,54,"16.00",0,16,"3.2","2025-12-18"
608,556,102,"28.00",3,31,"6.2","2025-12-18"
609,436,54,"10.00",4,14,"2.8","2025-12-18"
610,516,102,"31.00",0,31,"6.2","2025-12-18"
611,512,54,"9.00",1,10,"2","2025-12-18"
612,529,54,"12.00",0,12,"2.4","2025-12-18"
613,915,67,"133.00",4,137,"27.4","2025-12-18"
614,370,54,"8.00",1,9,"1.8","2025-12-18"
615,369,54,"6.00",2,8,"1.6","2025-12-18"
616,970,54,"3.00",4,3,"0.6","2025-12-18"
617,544,54,"10.00",0,10,"2","2025-12-18"
618,930,54,"13.00",2,14,"2.8","2025-12-18"
619,480,67,"230.00",0,230,"23","2025-12-18"
620,481,67,"139.00",1,140,"28","2025-12-18"
621,912,67,"84.00",0,84,"16.8","2025-12-18"
622,516,54,"4.00",5,7,"1.4","2025-12-18"
623,927,54,"5.00",3,6,"1.2","2025-12-18"
624,512,67,"290.00",2,292,"29.2","2025-12-18"
625,433,102,"27.00",2,29,"5.8","2025-12-18"
626,529,67,"148.00",0,148,"29.6","2025-12-18"
627,556,105,"4.00",4,5,"1","2025-12-18"
628,548,54,"4.00",4,5,"1","2025-12-18"
629,370,67,"264.00",0,264,"26.4","2025-12-18"
630,369,67,"113.00",0,113,"22.6","2025-12-18"
631,970,67,"296.00",2,298,"29.8","2025-12-18"
632,544,67,"111.00",0,111,"22.2","2025-12-18"
633,480,105,"3.00",0,3,"0.6","2025-12-18"
634,516,67,"254.00",0,254,"25.4","2025-12-18"
635,927,67,"108.00",0,108,"21.6","2025-12-18"
636,930,67,"125.00",0,125,"25","2025-12-18"
637,925,102,"21.00",2,22,"4.4","2025-12-18"
638,548,67,"105.00",0,105,"21","2025-12-18"
639,556,54,"6.00",3,7,"1.4","2025-12-18"
640,369,106,"5.00",2,6,"1.2","2025-12-18"
641,370,105,"3.00",2,3,"0.6","2025-12-18"
642,433,67,"107.00",0,107,"21.4","2025-12-18"
644,912,54,"6.00",0,6,"1.2","2025-12-18"
645,544,106,"7.00",0,7,"1.4","2025-12-18"
646,529,105,"6.00",2,7,"1.4","2025-12-18"
647,970,105,"3.00",0,3,"0.6","2025-12-18"
648,926,105,"5.00",0,5,"1","2025-12-18"
649,467,107,"5.00",5,7,"1.4","2025-12-18"
650,2296,6,"40.00",0,40,"17.4","2025-12-18"
651,436,67,"174.00",2,176,"35.2","2025-12-18"
652,481,105,"4.00",5,5,"1","2025-12-18"
653,556,67,"59.00",9,68,"13.6","2025-12-18"
655,930,105,"7.00",0,7,"1.4","2025-12-18"
656,516,105,"5.00",0,5,"1","2025-12-18"
657,925,67,"100.00",0,100,"20","2025-12-18"
658,915,54,"5.00",3,8,"1.6","2025-12-18"
659,2259,38,"327.00",3,330,"28.3","2025-12-18"
660,370,106,"8.00",6,12,"1.2","2025-12-18"
661,926,106,"34.00",2,36,"3.6","2025-12-18"
662,2296,110,"20.00",0,20,"24","2025-12-18"
663,529,106,"14.00",1,15,"3","2025-12-18"
664,970,106,"4.00",1,4,"0.8","2025-12-18"
665,480,106,"10.00",1,11,"2.2","2025-12-18"
666,369,105,"2.00",1,3,"0.6","2025-12-18"
667,927,105,"4.00",0,4,"0.8","2025-12-18"
668,556,106,"10.00",0,10,"2","2025-12-18"
669,516,106,"6.00",1,7,"1.4","2025-12-18"
670,548,105,"0.00",3,1,"0.2","2025-12-18"
671,512,105,"0.00",4,1,"0.2","2025-12-18"
672,481,106,"7.00",9,10,"2","2025-12-18"
673,544,105,"4.00",1,4,"0.8","2025-12-18"
674,467,108,"16.00",2,17,"3.4","2025-12-18"
675,433,54,"16.00",4,19,"1.9","2025-12-18"
676,915,106,"8.00",1,8,"1.6","2025-12-18"
677,927,106,"8.00",1,9,"1.8","2025-12-18"
678,512,106,"4.00",1,5,"1","2025-12-18"
679,548,106,"7.00",1,8,"1.6","2025-12-18"
680,436,105,"9.00",2,10,"2","2025-12-18"
681,915,105,"0.00",1,1,"0.2","2025-12-18"
682,912,106,"9.00",0,9,"1.8","2025-12-18"
683,930,106,"10.00",2,11,"2.2","2025-12-18"
684,3383,112,"8.00",3,10,"1.4","2025-12-18"
685,3381,112,"6.00",11,10,"1","2025-12-18"
686,3380,112,"7.00",8,10,"0.9","2025-12-18"
687,3383,33,"20.00",0,20,"24.5","2025-12-18"
688,3381,33,"20.00",0,20,"20.7","2025-12-18"
689,3380,33,"19.00",1,20,"11.4","2025-12-18"
690,3383,63,"8.00",31,20,"3.5","2025-12-18"
691,3381,63,"16.00",9,20,"3.7","2025-12-18"
692,3380,63,"11.00",19,20,"2.5","2025-12-18"
693,927,91,"83.00",2,85,"3.9","2025-12-18"
694,930,91,"149.00",1,150,"4.3","2025-12-18"
695,2281,40,"50.00",0,50,"8.3","2025-12-18"
696,930,113,"20.00",0,20,"8.6","2025-12-18"
697,2281,111,"28.00",2,30,"10","2025-12-18"
698,2281,57,"23.00",2,25,"12.1","2025-12-18"
699,3383,106,"10.00",0,10,"2.7","2025-12-18"
700,3380,106,"10.00",0,10,"3","2025-12-18"
701,845,6,"49.00",1,50,"7.5","2025-12-18"
702,838,4,"166.00",2,168,"16.8","2025-12-18"
703,857,6,"55.00",3,58,"21","2025-12-18"
704,854,4,"61.00",0,61,"12.2","2025-12-18"
705,833,4,"16.00",2,18,"3.6","2025-12-18"
706,850,6,"402.00",2,404,"18.4","2025-12-18"
707,839,34,"19.00",1,20,"9","2025-12-18"
708,851,4,"47.00",0,47,"9.4","2025-12-18"
709,838,99,"19.00",1,20,"9.4","2025-12-18"
710,842,4,"85.00",1,86,"17.2","2025-12-18"
711,857,27,"4.00",0,4,"8.3","2025-12-18"
712,846,6,"982.00",19,1000,"17.1","2025-12-18"
713,853,6,"852.00",12,863,"14.4","2025-12-18"
714,833,6,"138.00",2,140,"13.3","2025-12-18"
715,850,20,"19.00",1,20,"7.3","2025-12-18"
716,849,6,"39.00",1,40,"8.1","2025-12-18"
717,858,6,"847.00",11,858,"21.7","2025-12-18"
718,915,76,"117.00",8,120,"16.2","2025-12-18"
719,853,20,"19.00",1,20,"7.1","2025-12-18"
720,837,4,"150.00",0,150,"10.2","2025-12-18"
721,2322,40,"29.00",0,29,"9.7","2025-12-18"
722,843,6,"140.00",0,140,"8.6","2025-12-18"
723,838,28,"3.50",6,5,"2.1","2025-12-18"
724,2322,111,"22.00",0,22,"7.3","2025-12-18"
725,834,4,"67.00",4,71,"4.9","2025-12-18"
726,2322,57,"25.00",0,25,"11.7","2025-12-18"
727,837,36,"4.75",1,5,"0.6","2025-12-18"
728,2294,111,"23.00",4,25,"8.3","2025-12-18"
729,2322,33,"69.00",2,70,"8.4","2025-12-18"
730,2294,40,"23.00",2,24,"8","2025-12-18"
731,2294,57,"23.00",3,25,"6.8","2025-12-18"
732,2322,38,"39.00",1,40,"9.1","2025-12-18"
733,857,4,"75.00",4,79,"15.8","2025-12-18"
734,2322,58,"80.00",1,81,"7","2025-12-18"
735,2811,58,"67.00",4,70,"7","2025-12-18"
736,2308,57,"25.00",0,25,"5.2","2025-12-18"
737,2308,40,"20.00",1,21,"7","2025-12-18"
739,2308,111,"12.00",6,13,"4.3","2025-12-18"
740,852,4,"46.00",1,47,"9.4","2025-12-18"
741,436,66,"0.75",21,5,"0.4","2025-12-18"
742,2851,58,"71.00",1,72,"7.2","2025-12-18"
743,436,76,"41.00",0,41,"13.7","2025-12-18"
744,3381,116,"28.00",2,30,"9.1","2025-12-18"
745,2851,28,"43.00",32,51,"2.3","2025-12-18"
746,3381,106,"7.00",3,10,"2.5","2025-12-18"
747,850,27,"3.00",0,3,"2.3","2025-12-18"
748,2822,58,"119.00",2,121,"12.1","2025-12-18"
749,850,44,"1.00",0,1,"1.1","2025-12-18"
750,2285,111,"20.00",1,21,"7","2025-12-18"
751,2823,58,"116.00",0,116,"5.8","2025-12-18"
752,2282,40,"64.00",2,66,"11","2025-12-18"
753,2311,40,"22.00",0,22,"7.3","2025-12-18"
754,2263,111,"34.00",0,34,"11.3","2025-12-18"
755,2311,111,"15.00",0,15,"5","2025-12-18"
756,2259,57,"23.00",2,25,"22.5","2025-12-18"
757,2285,57,"23.00",2,25,"6.5","2025-12-18"
758,2822,28,"34.50",8,36,"3.4","2025-12-18"
759,2822,6,"2.00",0,2,"24","2025-12-18"
760,2259,111,"65.00",2,67,"22.3","2025-12-18"
761,2282,111,"23.00",1,24,"8","2025-12-18"
762,2285,40,"10.00",2,12,"4","2025-12-18"
763,844,34,"19.00",1,20,"3.6","2025-12-18"
764,2300,40,"19.00",1,20,"6.7","2025-12-18"
765,2263,57,"24.00",1,25,"12.6","2025-12-18"
766,839,4,"107.00",3,110,"10.1","2025-12-18"
767,2311,57,"23.00",2,25,"3.6","2025-12-18"
768,2259,40,"132.00",0,132,"22","2025-12-18"
769,2300,111,"58.00",0,58,"9.7","2025-12-18"
770,1896,27,"3.00",0,3,"1.7","2025-12-18"
771,844,28,"1.75",13,5,"1.3","2025-12-18"
772,2300,57,"19.00",8,25,"5.3","2025-12-18"
773,839,22,"20.00",0,20,"4","2025-12-18"
774,2295,40,"43.00",2,45,"15","2025-12-18"
775,845,4,"21.00",2,23,"4.6","2025-12-18"
776,2295,111,"37.00",1,38,"12.7","2025-12-18"
777,3381,114,"15.00",22,30,"0.7","2025-12-18"
778,2295,57,"21.00",5,25,"9.6","2025-12-18"
779,1896,23,"20.00",0,20,"4.4","2025-12-18"
780,2287,111,"16.00",1,17,"5.7","2025-12-18"
781,1896,39,"20.00",0,20,"15.3","2025-12-18"
782,2829,6,"77.00",3,80,"16.3","2025-12-18"
783,2287,40,"17.00",1,18,"6","2025-12-18"
784,1896,11,"19.00",1,20,"3.6","2025-12-18"
785,1896,6,"362.00",9,371,"13.6","2025-12-18"
786,2257,40,"56.00",2,58,"9.7","2025-12-18"
787,2821,58,"35.00",0,35,"3.5","2025-12-18"
788,1890,6,"333.00",4,337,"19.3","2025-12-18"
789,2821,6,"20.00",0,20,"8.2","2025-12-18"
790,2257,111,"30.00",0,30,"10","2025-12-18"
791,2257,57,"25.00",0,25,"7.7","2025-12-18"
792,2322,55,"15.00",2,17,"0.6","2025-12-18"
793,2287,57,"24.00",1,25,"8.8","2025-12-18"
794,2954,58,"75.00",6,80,"8","2025-12-18"
795,2816,58,"151.00",3,154,"15.4","2025-12-18"
796,841,4,"38.00",0,38,"7.6","2025-12-18"
797,1896,1,"47.00",3,50,"4.4","2025-12-18"
798,842,28,"5.00",0,5,"3.7","2025-12-18"
799,842,36,"5.00",0,5,"2.9","2025-12-18"
800,2726,6,"82.00",0,82,"10.8","2025-12-18"
801,839,28,"23.75",5,25,"1.3","2025-12-18"
802,842,6,"338.00",8,346,"34.6","2025-12-18"
803,2284,40,"102.00",0,102,"17","2025-12-18"
804,2284,111,"37.00",0,37,"12.3","2025-12-18"
805,2832,58,"42.00",3,45,"4.5","2025-12-18"
806,2835,58,"20.00",0,20,"9.4","2025-12-18"
807,2977,58,"55.00",4,58,"5.8","2025-12-18"
808,2284,57,"25.00",0,25,"12.8","2025-12-18"
809,1896,28,"18.00",21,23,"1.6","2025-12-18"
810,2835,6,"119.00",1,120,"22.9","2025-12-18"
811,857,24,"15.00",1,16,"3.2","2025-12-18"
812,2977,6,"19.00",1,20,"17.4","2025-12-18"
813,3071,9,"0.50",22,5,"0.9","2025-12-18"
814,2844,58,"83.00",2,85,"8.5","2025-12-18"
815,839,32,"56.00",4,60,"4.6","2025-12-18"
816,2831,58,"189.00",0,189,"18.9","2025-12-18"
817,2977,118,"20.00",0,20,"15.2","2025-12-18"
818,2844,6,"20.00",0,20,"20.7","2025-12-18"
819,2844,39,"20.00",0,20,"32.4","2025-12-18"
820,2802,58,"76.00",2,78,"7.8","2025-12-18"
821,1681,119,"4.00",1,5,"1.8","2025-12-18"
822,3071,28,"3.25",14,5,"0.4","2025-12-18"
823,1896,37,"4.75",1,5,"0.6","2025-12-18"
824,2829,58,"82.00",1,83,"8.3","2025-12-18"
825,3392,6,"10.00",0,10,"27.3","2025-12-18"
826,847,36,"1.00",0,1,"0.2","2025-12-18"
827,2827,58,"349.00",6,355,"20.8","2025-12-18"
828,856,4,"110.00",4,114,"17.1","2025-12-18"
829,844,24,"47.00",3,49,"2","2025-12-18"
830,2817,58,"105.00",6,109,"10.9","2025-12-18"
831,2296,40,"28.00",0,28,"9.3","2025-12-18"
832,2973,58,"21.00",15,27,"2.7","2025-12-18"
833,2827,28,"106.00",24,112,"2.9","2025-12-18"
834,856,1,"20.00",0,20,"16.9","2025-12-18"
835,2813,58,"18.00",0,18,"1.8","2025-12-18"
836,2296,57,"24.00",1,25,"7.6","2025-12-18"
837,853,32,"30.00",3,33,"4","2025-12-18"
838,2301,40,"13.00",3,16,"5.3","2025-12-18"
839,2301,111,"19.00",0,19,"6.3","2025-12-18"
840,857,1,"99.00",1,100,"14.3","2025-12-18"
841,853,4,"27.00",3,30,"6","2025-12-18"
842,2813,28,"8.25",7,10,"0.8","2025-12-18"
843,2806,60,"20.00",0,20,"5.6","2025-12-18"
844,2301,57,"20.00",7,25,"4","2025-12-18"
845,858,4,"61.00",3,64,"12.8","2025-12-18"
846,857,37,"5.00",0,5,"1.2","2025-12-18"
847,2813,6,"38.00",2,40,"10.3","2025-12-18"
848,3397,120,"20.00",0,20,"6.6","2025-12-18"
849,3355,81,"57.00",1,58,"13.6","2025-12-18"
850,858,11,"25.00",1,26,"5.2","2025-12-18"
851,2814,121,"20.00",0,20,"8.9","2025-12-18"
852,3397,6,"50.00",0,50,"5.3","2025-12-18"
853,2029,115,"112.00",3,115,"16.4","2025-12-18"
854,3164,11,"20.00",0,20,"5.1","2025-12-18"
855,3397,1,"20.00",0,20,"3","2025-12-18"
856,3164,89,"15.00",0,15,"1.7","2025-12-18"
857,2813,39,"20.00",0,20,"21","2025-12-18"
858,3357,6,"20.00",0,20,"15.8","2025-12-18"
859,1136,122,"20.00",0,20,"18.5","2025-12-18"
860,2813,33,"18.00",2,20,"3.8","2025-12-18"
861,1136,102,"20.00",0,20,"5.2","2025-12-18"
862,2827,33,"195.00",6,200,"19.1","2025-12-18"
863,1136,123,"18.00",6,20,"1.7","2025-12-18"
864,2824,58,"49.00",1,50,"5","2025-12-18"
865,3402,102,"19.00",1,20,"3.4","2025-12-18"
866,2363,40,"63.00",2,65,"21.7","2025-12-18"
867,930,91,"18.00",2,20,"4.9","2025-12-19"
868,930,6,"20.00",0,20,"17.9","2025-12-19"
869,930,102,"84.00",1,85,"7.1","2025-12-19"
870,844,4,"237.00",4,241,"8.4","2025-12-19"
871,3383,116,"29.00",1,30,"3.3","2025-12-19"
872,3380,116,"28.00",2,30,"8.5","2025-12-19"
873,833,6,"297.00",3,300,"10.3","2025-12-19"
874,855,6,"19.00",1,20,"12","2025-12-19"
875,841,4,"34.00",1,35,"7","2025-12-19"
876,842,4,"98.00",2,100,"20","2025-12-19"
877,856,4,"69.00",5,73,"14.6","2025-12-19"
878,851,4,"96.00",0,96,"9.6","2025-12-19"
879,846,4,"104.00",1,105,"10.5","2025-12-19"
880,834,4,"22.00",2,24,"4.8","2025-12-19"
881,857,4,"80.00",4,84,"16.8","2025-12-19"
882,850,4,"99.00",1,100,"10","2025-12-19"
883,852,4,"135.00",3,138,"9.3","2025-12-19"
884,840,4,"73.00",7,80,"8","2025-12-19"
885,849,4,"94.00",2,96,"6.3","2025-12-19"
886,839,4,"59.00",1,60,"12","2025-12-19"
887,837,4,"71.00",1,72,"9.9","2025-12-19"
888,847,4,"45.00",5,48,"9.6","2025-12-19"
889,833,4,"26.00",0,26,"5.2","2025-12-19"
890,855,4,"85.00",6,91,"9.1","2025-12-19"
891,838,4,"98.00",3,101,"20.2","2025-12-19"
892,845,4,"30.00",0,30,"6","2025-12-19"
893,857,2,"77.00",1,78,"15.6","2025-12-19"
894,851,2,"50.00",0,50,"10","2025-12-19"
895,834,2,"29.00",1,30,"6","2025-12-19"
896,858,4,"55.00",2,57,"11.4","2025-12-19"
897,856,2,"60.00",0,60,"12","2025-12-19"
898,841,2,"32.00",3,35,"7","2025-12-19"
899,844,2,"16.00",5,19,"3.8","2025-12-19"
900,837,2,"40.00",0,40,"8","2025-12-19"
901,842,2,"76.00",6,81,"16.2","2025-12-19"
902,1434,124,"20.00",1,21,"2.7","2025-12-19"
903,2163,124,"21.00",0,21,"3.2","2025-12-19"
904,833,2,"22.00",2,23,"4.6","2025-12-19"
905,854,4,"64.00",2,66,"13.2","2025-12-19"
906,1435,124,"20.00",1,21,"3.4","2025-12-19"
907,1684,124,"32.00",17,41,"3.2","2025-12-19"
908,840,2,"54.00",2,56,"5.6","2025-12-19"
909,838,2,"93.00",4,96,"19.2","2025-12-19"
910,839,2,"53.00",3,56,"11.2","2025-12-19"
911,1404,124,"20.00",1,21,"2.8","2025-12-19"
912,1436,124,"20.00",1,21,"2.5","2025-12-19"
913,850,2,"39.00",5,43,"8.6","2025-12-19"
914,846,2,"52.00",0,52,"10.4","2025-12-19"
915,847,2,"32.00",7,37,"7.4","2025-12-19"
916,843,1,"57.00",2,58,"11.6","2025-12-19"
917,858,2,"74.00",0,74,"14.8","2025-12-19"
918,2194,124,"18.00",3,21,"2.2","2025-12-19"
919,1417,124,"21.00",0,21,"2.2","2025-12-19"
920,3406,125,"19.00",2,20,"15","2025-12-19"
921,845,2,"31.00",0,31,"6.2","2025-12-19"
922,2050,124,"18.00",3,21,"1.9","2025-12-19"
923,857,1,"100.00",0,100,"18.3","2025-12-19"
924,856,1,"20.00",0,20,"17.4","2025-12-19"
925,849,2,"26.00",0,26,"5.2","2025-12-19"
926,854,2,"60.00",2,62,"12.4","2025-12-19"
927,855,2,"37.00",1,38,"7.6","2025-12-19"
928,2068,124,"18.00",4,21,"1.3","2025-12-19"
929,843,2,"36.00",3,39,"7.8","2025-12-19"
930,2059,124,"17.00",8,21,"1.3","2025-12-19"
931,1426,124,"19.00",2,21,"1.4","2025-12-19"
932,852,2,"47.00",3,49,"9.8","2025-12-19"
934,2037,124,"18.00",3,21,"1.1","2025-12-19"
935,840,36,"0.00",4,1,"0.4","2025-12-19"
936,1434,98,"38.00",2,40,"7.4","2025-12-19"
937,1404,6,"663.00",1,664,"8.4","2025-12-19"
938,2037,6,"909.00",3,912,"15.9","2025-12-19"
939,1434,6,"79.00",1,80,"12.4","2025-12-19"
940,1435,6,"19.00",1,20,"13.6","2025-12-19"
941,1684,6,"39.00",1,40,"13.9","2025-12-19"
942,2059,6,"22.00",0,22,"13.2","2025-12-19"
943,2194,6,"40.00",0,40,"13.9","2025-12-19"
944,1436,6,"198.00",3,200,"9.8","2025-12-19"
945,2163,6,"23.00",1,24,"7.3","2025-12-19"
946,1437,6,"58.00",2,60,"8.6","2025-12-19"
947,1426,6,"60.00",0,60,"7.4","2025-12-19"
948,1435,11,"40.00",2,42,"6.7","2025-12-19"
949,2013,124,"9.00",33,21,"0.7","2025-12-19"
950,2068,6,"18.00",3,20,"4.9","2025-12-19"
951,1684,31,"40.00",0,40,"9.1","2025-12-19"
952,1569,60,"19.00",1,20,"7.5","2025-12-19"
953,2013,6,"219.00",5,224,"19","2025-12-19"
954,1417,28,"9.50",2,10,"0.6","2025-12-19"
955,2059,39,"39.00",1,40,"18.3","2025-12-19"
956,1434,1,"19.00",1,20,"5.6","2025-12-19"
957,1572,124,"19.00",1,20,"1","2025-12-19"
958,1404,1,"33.00",0,33,"6.1","2025-12-19"
959,1404,72,"25.00",0,25,"7.5","2025-12-19"
960,2827,118,"101.00",1,102,"10.5","2025-12-19"
961,845,1,"20.00",0,20,"6.7","2025-12-19"
962,845,6,"294.00",2,296,"6.3","2025-12-19"
963,838,107,"23.00",2,25,"4.4","2025-12-19"
964,854,6,"139.00",1,140,"20.1","2025-12-19"
965,838,75,"62.00",0,62,"21","2025-12-19"
966,841,1,"37.00",3,40,"5.5","2025-12-19"
967,838,28,"2.00",4,3,"2.9","2025-12-19"
968,858,6,"62.00",0,62,"19.9","2025-12-19"
969,838,60,"19.00",0,19,"18.4","2025-12-19"
970,3412,64,"149.00",6,155,"11.9","2025-12-19"
971,854,75,"40.00",0,40,"14","2025-12-19"
972,843,6,"109.00",0,109,"12.6","2025-12-19"
973,3409,102,"40.00",0,40,"4.3","2025-12-19"
974,838,6,"0.00",3,1,"3","2025-12-19"
975,2322,33,"20.00",0,20,"11.5","2025-12-19"
976,3409,33,"20.00",0,20,"10.2","2025-12-19"
977,2322,60,"1.00",0,1,"15","2025-12-19"
978,2849,126,"21.00",4,24,"5.2","2025-12-19"
979,849,36,"0.00",3,1,"1.9","2025-12-19"
980,3412,53,"36.00",5,40,"15.1","2025-12-19"
981,2037,72,"39.00",1,40,"12.8","2025-12-19"
982,2322,127,"1.00",0,1,"29.9","2025-12-19"
983,846,28,"35.25",19,40,"1.1","2025-12-19"
984,849,11,"20.00",0,20,"3.6","2025-12-19"
985,3409,91,"39.00",1,40,"2.7","2025-12-19"
986,837,1,"38.00",2,40,"6.7","2025-12-19"
987,2037,28,"18.00",30,25,"1.3","2025-12-19"
988,3409,122,"18.00",3,20,"8.8","2025-12-19"
989,850,44,"1.00",0,1,"2.4","2025-12-19"
990,850,21,"19.00",1,20,"12","2025-12-19"
